id_coordenada;id_partida;id_usuario;objeto_colisionador;objeto_colisionado;x;y;fecha_hora
1600;68;1;residuo_no_reciclable;botella_plastico;201;443;2025-10-15 03:20:49
1601;68;1;residuo_no_reciclable;botella_vidrio;172;593;2025-10-15 03:20:49
1602;68;1;tacho_reciclaje;residuo_electronico;1094;49;2025-10-15 03:20:49
1603;68;1;tacho_reciclaje;botella_vidrio;818;443;2025-10-15 03:20:53
1604;68;1;residuo_no_reciclable;botella_plastico;822;238;2025-10-15 03:20:53
1605;68;1;tacho_reciclaje;papel_reciclable;183;615;2025-10-15 03:20:54
1606;68;1;tacho_reciclaje;botella_vidrio;174;291;2025-10-15 03:20:54
1607;68;1;tacho_reciclaje;botella_plastico;321;130;2025-10-15 03:20:55
1608;68;1;tacho_reciclaje;botella_vidrio;74;268;2025-10-15 03:20:56
1609;68;1;tacho_reciclaje;papel_reciclable;956;346;2025-10-15 03:20:57
1610;68;1;tacho_reciclaje;botella_vidrio;1015;383;2025-10-15 03:20:58
1611;68;1;tacho_reciclaje;residuo_electronico;1146;120;2025-10-15 03:20:59
1612;68;1;tacho_reciclaje;botella_plastico;1206;193;2025-10-15 03:20:59
1613;68;1;residuo_no_reciclable;botella_vidrio;402;474;2025-10-15 03:20:59
1614;68;1;tacho_reciclaje;papel_reciclable;697;24;2025-10-15 03:21:00
1615;68;1;tacho_reciclaje;botella_plastico;75;229;2025-10-15 03:21:00
1616;68;1;tacho_reciclaje;residuo_electronico;352;232;2025-10-15 03:21:01
1617;68;1;residuo_no_reciclable;botella_vidrio;1010;81;2025-10-15 03:21:01
1618;68;1;tacho_reciclaje;botella_vidrio;126;50;2025-10-15 03:21:02
1619;68;1;tacho_reciclaje;botella_plastico;180;61;2025-10-15 03:21:02
1620;68;1;residuo_no_reciclable;papel_reciclable;1081;518;2025-10-15 03:21:02
1621;68;1;tacho_reciclaje;residuo_electronico;54;138;2025-10-15 03:21:03
1622;68;1;tacho_reciclaje;residuo_electronico;1052;189;2025-10-15 03:21:05
1623;68;1;residuo_no_reciclable;botella_plastico;127;388;2025-10-15 03:21:06
1624;68;1;tacho_reciclaje;botella_vidrio;315;258;2025-10-15 03:21:07
1625;68;1;tacho_reciclaje;residuo_electronico;312;279;2025-10-15 03:21:07
1626;68;1;residuo_no_reciclable;residuo_electronico;238;455;2025-10-15 03:21:07
1627;68;1;tacho_reciclaje;papel_reciclable;467;43;2025-10-15 03:21:08
1628;68;1;tacho_reciclaje;residuo_electronico;563;233;2025-10-15 03:21:08
1629;68;1;tacho_reciclaje;residuo_electronico;634;165;2025-10-15 03:21:08
1630;68;1;tacho_reciclaje;botella_vidrio;650;171;2025-10-15 03:21:09
1631;69;1;residuo_no_reciclable;papel_reciclable;456;606;2025-10-15 03:26:44
1632;69;1;tacho_reciclaje;botella_vidrio;198;356;2025-10-15 03:26:44
1633;69;1;tacho_reciclaje;residuo_electronico;89;577;2025-10-15 03:26:45
1634;69;1;tacho_reciclaje;botella_vidrio;777;440;2025-10-15 03:26:46
1635;69;1;tacho_reciclaje;botella_vidrio;893;592;2025-10-15 03:26:46
1636;69;1;tacho_reciclaje;botella_vidrio;264;561;2025-10-15 03:26:47
1637;69;1;tacho_reciclaje;botella_vidrio;748;358;2025-10-15 03:26:48
1638;69;1;tacho_reciclaje;papel_reciclable;829;370;2025-10-15 03:26:48
1639;69;1;residuo_no_reciclable;botella_plastico;496;299;2025-10-15 03:26:49
1640;69;1;tacho_reciclaje;papel_reciclable;1103;506;2025-10-15 03:26:49
1641;69;1;tacho_reciclaje;residuo_electronico;1150;451;2025-10-15 03:26:49
1642;69;1;tacho_reciclaje;botella_plastico;967;347;2025-10-15 03:26:50
1643;69;1;tacho_reciclaje;botella_plastico;763;127;2025-10-15 03:26:51
1644;69;1;residuo_no_reciclable;botella_vidrio;399;500;2025-10-15 03:26:52
1645;69;1;tacho_reciclaje;papel_reciclable;847;606;2025-10-15 03:26:54
1646;69;1;tacho_reciclaje;residuo_electronico;1185;548;2025-10-15 03:26:54
1647;69;1;tacho_reciclaje;residuo_electronico;993;112;2025-10-15 03:26:56
1648;69;1;residuo_no_reciclable;residuo_electronico;811;487;2025-10-15 03:26:56
1649;69;1;tacho_reciclaje;botella_plastico;995;456;2025-10-15 03:26:58
1650;69;1;tacho_reciclaje;botella_vidrio;1155;316;2025-10-15 03:26:59
1651;69;1;residuo_no_reciclable;botella_plastico;469;381;2025-10-15 03:27:00
1652;69;1;tacho_reciclaje;papel_reciclable;60;555;2025-10-15 03:27:03
1653;69;1;tacho_reciclaje;botella_plastico;620;135;2025-10-15 03:27:04
1654;69;1;residuo_no_reciclable;botella_vidrio;636;430;2025-10-15 03:27:04
1655;69;1;tacho_reciclaje;residuo_electronico;385;172;2025-10-15 03:27:06
1656;69;1;tacho_reciclaje;residuo_electronico;365;483;2025-10-15 03:27:06
1657;69;1;residuo_no_reciclable;papel_reciclable;844;561;2025-10-15 03:27:09
1658;70;1;tacho_reciclaje;botella_vidrio;350;277;2025-10-15 03:37:02
1659;70;1;residuo_no_reciclable;botella_vidrio;431;126;2025-10-15 03:37:02
1660;70;1;tacho_reciclaje;papel_reciclable;260;260;2025-10-15 03:37:02
1661;70;1;tacho_reciclaje;botella_plastico;106;374;2025-10-15 03:37:03
1662;70;1;residuo_no_reciclable;botella_vidrio;983;267;2025-10-15 03:37:05
1663;70;1;tacho_reciclaje;residuo_electronico;579;486;2025-10-15 03:37:05
1664;70;1;tacho_reciclaje;botella_plastico;339;446;2025-10-15 03:37:06
1665;70;1;tacho_reciclaje;residuo_electronico;749;579;2025-10-15 03:37:07
1666;70;1;tacho_reciclaje;papel_reciclable;976;498;2025-10-15 03:37:10
1667;70;1;tacho_reciclaje;papel_reciclable;689;587;2025-10-15 03:37:11
1668;70;1;residuo_no_reciclable;botella_plastico;765;216;2025-10-15 03:37:11
1669;70;1;residuo_no_reciclable;botella_plastico;854;240;2025-10-15 03:37:11
1670;70;1;tacho_reciclaje;botella_plastico;253;352;2025-10-15 03:37:12
1671;70;1;tacho_reciclaje;botella_vidrio;32;374;2025-10-15 03:37:13
1672;70;1;tacho_reciclaje;papel_reciclable;298;592;2025-10-15 03:37:14
1673;70;1;tacho_reciclaje;botella_plastico;202;208;2025-10-15 03:37:14
1674;70;1;tacho_reciclaje;botella_vidrio;56;248;2025-10-15 03:37:15
1675;70;1;tacho_reciclaje;botella_vidrio;841;535;2025-10-15 03:37:16
1676;70;1;tacho_reciclaje;botella_vidrio;852;444;2025-10-15 03:37:17
1677;70;1;residuo_no_reciclable;botella_vidrio;531;273;2025-10-15 03:37:18
1678;70;1;residuo_no_reciclable;papel_reciclable;934;198;2025-10-15 03:37:20
1679;70;1;tacho_reciclaje;botella_plastico;65;408;2025-10-15 03:37:20
1680;70;1;residuo_no_reciclable;residuo_electronico;1063;235;2025-10-15 03:37:20
1681;70;1;tacho_reciclaje;botella_vidrio;398;109;2025-10-15 03:37:21
1682;70;1;tacho_reciclaje;residuo_electronico;572;307;2025-10-15 03:37:22
1683;70;1;tacho_reciclaje;botella_vidrio;587;199;2025-10-15 03:37:22
1684;70;1;tacho_reciclaje;botella_vidrio;383;350;2025-10-15 03:37:23
1685;70;1;tacho_reciclaje;botella_plastico;327;496;2025-10-15 03:37:24
1686;70;1;residuo_no_reciclable;botella_plastico;84;274;2025-10-15 03:37:24
1687;70;1;tacho_reciclaje;botella_vidrio;728;392;2025-10-15 03:37:25
1688;75;1;tacho_reciclaje;residuo_electronico;460;616;2025-10-15 04:02:54
1689;75;1;residuo_no_reciclable;residuo_electronico;564;126;2025-10-15 04:02:55
1690;75;1;tacho_reciclaje;botella_vidrio;88;409;2025-10-15 04:02:55
1691;75;1;residuo_no_reciclable;papel_reciclable;198;468;2025-10-15 04:02:57
1692;75;1;tacho_reciclaje;residuo_electronico;790;463;2025-10-15 04:02:57
1693;75;1;residuo_no_reciclable;residuo_electronico;443;523;2025-10-15 04:02:58
1694;75;1;tacho_reciclaje;botella_vidrio;1206;116;2025-10-15 04:02:59
1695;75;1;residuo_no_reciclable;botella_vidrio;1185;100;2025-10-15 04:03:00
1696;75;1;tacho_reciclaje;botella_vidrio;760;356;2025-10-15 04:03:00
1697;75;1;tacho_reciclaje;botella_plastico;201;345;2025-10-15 04:03:03
1698;75;1;tacho_reciclaje;residuo_electronico;238;366;2025-10-15 04:03:03
1699;75;1;residuo_no_reciclable;residuo_electronico;447;229;2025-10-15 04:03:03
1700;75;1;residuo_no_reciclable;residuo_electronico;281;151;2025-10-15 04:03:04
1701;75;1;tacho_reciclaje;papel_reciclable;700;451;2025-10-15 04:03:04
1702;75;1;tacho_reciclaje;botella_vidrio;864;412;2025-10-15 04:03:05
1703;75;1;tacho_reciclaje;papel_reciclable;788;245;2025-10-15 04:03:07
1704;75;1;tacho_reciclaje;botella_plastico;943;236;2025-10-15 04:03:07
1705;75;1;tacho_reciclaje;residuo_electronico;1088;184;2025-10-15 04:03:08
1706;75;1;tacho_reciclaje;papel_reciclable;1020;424;2025-10-15 04:03:09
1707;75;1;tacho_reciclaje;botella_vidrio;986;549;2025-10-15 04:03:09
1708;75;1;tacho_reciclaje;botella_vidrio;943;592;2025-10-15 04:03:09
1709;75;1;tacho_reciclaje;residuo_electronico;518;551;2025-10-15 04:03:10
1710;75;1;tacho_reciclaje;papel_reciclable;702;219;2025-10-15 04:03:11
1711;75;1;tacho_reciclaje;residuo_electronico;1067;494;2025-10-15 04:03:12
1712;75;1;tacho_reciclaje;residuo_electronico;209;526;2025-10-15 04:03:13
1713;75;1;residuo_no_reciclable;botella_vidrio;278;197;2025-10-15 04:03:14
1714;75;1;residuo_no_reciclable;residuo_electronico;474;280;2025-10-15 04:03:14
1715;75;1;tacho_reciclaje;botella_plastico;558;110;2025-10-15 04:03:17
1716;75;1;residuo_no_reciclable;residuo_electronico;1052;104;2025-10-15 04:03:17
1717;75;1;tacho_reciclaje;residuo_electronico;682;447;2025-10-15 04:03:18
1718;75;1;tacho_reciclaje;botella_vidrio;834;436;2025-10-15 04:03:18
1719;75;1;tacho_reciclaje;botella_plastico;762;550;2025-10-15 04:03:21
1720;75;1;residuo_no_reciclable;botella_plastico;314;114;2025-10-15 04:03:22
1721;75;1;tacho_reciclaje;papel_reciclable;737;141;2025-10-15 04:03:25
1722;75;1;residuo_no_reciclable;residuo_electronico;288;280;2025-10-15 04:03:30
1723;76;1;residuo_no_reciclable;botella_vidrio;571;159;2025-10-15 04:04:19
1724;76;1;tacho_reciclaje;botella_vidrio;443;446;2025-10-15 04:04:21
1725;76;1;tacho_reciclaje;botella_plastico;488;319;2025-10-15 04:04:21
1726;76;1;tacho_reciclaje;botella_vidrio;645;282;2025-10-15 04:04:22
1727;76;1;residuo_no_reciclable;botella_vidrio;1092;407;2025-10-15 04:04:22
1728;76;1;tacho_reciclaje;residuo_electronico;598;42;2025-10-15 04:04:22
1729;76;1;residuo_no_reciclable;botella_plastico;494;242;2025-10-15 04:04:24
1730;76;1;tacho_reciclaje;botella_vidrio;254;259;2025-10-15 04:04:24
1731;76;1;tacho_reciclaje;residuo_electronico;1053;246;2025-10-15 04:04:25
1732;76;1;tacho_reciclaje;botella_plastico;384;477;2025-10-15 04:04:28
1733;76;1;tacho_reciclaje;residuo_electronico;140;185;2025-10-15 04:04:30
1734;76;1;residuo_no_reciclable;botella_plastico;881;462;2025-10-15 04:04:30
1735;76;1;tacho_reciclaje;papel_reciclable;35;419;2025-10-15 04:04:31
1736;76;1;tacho_reciclaje;botella_vidrio;8;271;2025-10-15 04:04:31
1737;76;1;tacho_reciclaje;papel_reciclable;8;253;2025-10-15 04:04:31
1738;76;1;tacho_reciclaje;papel_reciclable;230;586;2025-10-15 04:04:32
1739;76;1;tacho_reciclaje;residuo_electronico;479;581;2025-10-15 04:04:32
1740;76;1;residuo_no_reciclable;residuo_electronico;266;584;2025-10-15 04:04:34
1741;76;1;tacho_reciclaje;papel_reciclable;503;477;2025-10-15 04:04:34
1742;76;1;tacho_reciclaje;botella_vidrio;964;569;2025-10-15 04:04:35
1743;76;1;tacho_reciclaje;botella_plastico;1222;318;2025-10-15 04:04:36
1744;76;1;residuo_no_reciclable;papel_reciclable;422;217;2025-10-15 04:04:40
1745;76;1;tacho_reciclaje;residuo_electronico;37;518;2025-10-15 04:04:40
1746;76;1;residuo_no_reciclable;botella_plastico;174;153;2025-10-15 04:04:41
1747;76;1;tacho_reciclaje;residuo_electronico;600;361;2025-10-15 04:04:42
1748;76;1;tacho_reciclaje;residuo_electronico;486;224;2025-10-15 04:04:43
1749;76;1;tacho_reciclaje;botella_plastico;278;118;2025-10-15 04:04:44
1750;76;1;tacho_reciclaje;botella_plastico;289;260;2025-10-15 04:04:45
1751;76;1;tacho_reciclaje;botella_plastico;444;247;2025-10-15 04:04:46
1752;76;1;tacho_reciclaje;botella_plastico;554;136;2025-10-15 04:04:46
1753;76;1;residuo_no_reciclable;botella_vidrio;970;438;2025-10-15 04:04:46
1754;76;1;tacho_reciclaje;residuo_electronico;1024;519;2025-10-15 04:04:48
1755;76;1;residuo_no_reciclable;papel_reciclable;356;388;2025-10-15 04:04:48
1756;76;1;residuo_no_reciclable;residuo_electronico;325;309;2025-10-15 04:04:48
1757;76;1;tacho_reciclaje;botella_plastico;729;533;2025-10-15 04:04:50
1758;76;1;tacho_reciclaje;papel_reciclable;797;405;2025-10-15 04:04:50
1759;76;1;tacho_reciclaje;botella_plastico;1049;339;2025-10-15 04:04:51
1760;76;1;residuo_no_reciclable;residuo_electronico;827;449;2025-10-15 04:04:52
1761;76;1;tacho_reciclaje;botella_plastico;488;138;2025-10-15 04:04:53
1762;76;1;residuo_no_reciclable;botella_plastico;994;264;2025-10-15 04:04:53
1763;76;1;tacho_reciclaje;botella_vidrio;224;369;2025-10-15 04:04:54
1764;76;1;tacho_reciclaje;residuo_electronico;104;272;2025-10-15 04:04:54
1765;76;1;tacho_reciclaje;papel_reciclable;86;421;2025-10-15 04:04:55
1766;76;1;tacho_reciclaje;papel_reciclable;318;390;2025-10-15 04:04:55
1767;76;1;tacho_reciclaje;botella_vidrio;29;202;2025-10-15 04:04:57
1768;76;1;tacho_reciclaje;residuo_electronico;817;513;2025-10-15 04:04:58
1769;76;1;tacho_reciclaje;papel_reciclable;39;557;2025-10-15 04:04:59
1770;76;1;residuo_no_reciclable;botella_plastico;1147;506;2025-10-15 04:05:01
1771;77;1;residuo_no_reciclable;botella_vidrio;798;84;2025-10-15 04:11:35
1772;77;1;tacho_reciclaje;botella_plastico;45;403;2025-10-15 04:11:35
1773;77;1;tacho_reciclaje;papel_reciclable;327;386;2025-10-15 04:11:35
1774;77;1;tacho_reciclaje;residuo_electronico;332;364;2025-10-15 04:11:35
1775;77;1;tacho_reciclaje;residuo_electronico;1148;123;2025-10-15 04:11:39
1776;77;1;tacho_reciclaje;residuo_electronico;1132;271;2025-10-15 04:11:39
1777;77;1;residuo_no_reciclable;botella_plastico;599;173;2025-10-15 04:11:39
1778;77;1;tacho_reciclaje;papel_reciclable;467;551;2025-10-15 04:11:40
1779;77;1;tacho_reciclaje;residuo_electronico;343;139;2025-10-15 04:11:41
1780;77;1;tacho_reciclaje;papel_reciclable;785;116;2025-10-15 04:11:42
1781;77;1;residuo_no_reciclable;papel_reciclable;632;273;2025-10-15 04:11:43
1782;77;1;tacho_reciclaje;residuo_electronico;748;213;2025-10-15 04:11:45
1783;77;1;tacho_reciclaje;botella_vidrio;999;207;2025-10-15 04:11:46
1784;77;1;residuo_no_reciclable;papel_reciclable;490;478;2025-10-15 04:11:47
1785;77;1;tacho_reciclaje;papel_reciclable;33;265;2025-10-15 04:11:47
1786;77;1;tacho_reciclaje;botella_vidrio;85;266;2025-10-15 04:11:47
1787;77;1;residuo_no_reciclable;residuo_electronico;646;312;2025-10-15 04:11:47
1788;77;1;tacho_reciclaje;botella_vidrio;312;272;2025-10-15 04:11:48
1789;77;1;tacho_reciclaje;papel_reciclable;423;612;2025-10-15 04:11:49
1790;77;1;residuo_no_reciclable;botella_plastico;1021;171;2025-10-15 04:11:49
1791;77;1;residuo_no_reciclable;residuo_electronico;1086;484;2025-10-15 04:11:50
1792;77;1;tacho_reciclaje;botella_vidrio;1088;317;2025-10-15 04:11:51
1793;77;1;tacho_reciclaje;papel_reciclable;864;497;2025-10-15 04:11:53
1794;77;1;tacho_reciclaje;residuo_electronico;850;472;2025-10-15 04:11:53
1795;77;1;tacho_reciclaje;botella_vidrio;768;204;2025-10-15 04:11:55
1796;77;1;tacho_reciclaje;botella_plastico;388;298;2025-10-15 04:11:56
1797;77;1;residuo_no_reciclable;residuo_electronico;723;358;2025-10-15 04:11:56
1798;77;1;tacho_reciclaje;botella_vidrio;571;371;2025-10-15 04:11:56
1799;77;1;residuo_no_reciclable;botella_vidrio;486;362;2025-10-15 04:11:59
1800;77;1;tacho_reciclaje;botella_vidrio;854;556;2025-10-15 04:12:00
1801;77;1;tacho_reciclaje;residuo_electronico;1019;560;2025-10-15 04:12:01
1802;77;1;tacho_reciclaje;botella_plastico;1070;368;2025-10-15 04:12:01
1803;77;1;tacho_reciclaje;residuo_electronico;1190;147;2025-10-15 04:12:02
1804;77;1;tacho_reciclaje;residuo_electronico;1203;299;2025-10-15 04:12:02
1805;77;1;tacho_reciclaje;botella_vidrio;421;332;2025-10-15 04:12:03
1806;77;1;residuo_no_reciclable;residuo_electronico;993;549;2025-10-15 04:12:04
1807;77;1;tacho_reciclaje;botella_plastico;505;180;2025-10-15 04:12:04
1808;77;1;residuo_no_reciclable;botella_vidrio;952;277;2025-10-15 04:12:05
1809;77;1;tacho_reciclaje;residuo_electronico;314;485;2025-10-15 04:12:06
1810;77;1;tacho_reciclaje;residuo_electronico;813;570;2025-10-15 04:12:07
1811;77;1;tacho_reciclaje;residuo_electronico;900;270;2025-10-15 04:12:09
1812;78;1;tacho_reciclaje;botella_vidrio;255;184;2025-10-15 04:16:51
1813;78;1;tacho_reciclaje;botella_vidrio;620;487;2025-10-15 04:16:53
1814;78;1;residuo_no_reciclable;papel_reciclable;579;221;2025-10-15 04:16:54
1815;78;1;tacho_reciclaje;residuo_electronico;1103;594;2025-10-15 04:16:54
1816;78;1;tacho_reciclaje;botella_vidrio;799;351;2025-10-15 04:16:57
1817;78;1;tacho_reciclaje;botella_plastico;1091;347;2025-10-15 04:16:57
1818;78;1;tacho_reciclaje;residuo_electronico;1190;192;2025-10-15 04:16:58
1819;78;1;residuo_no_reciclable;botella_vidrio;270;572;2025-10-15 04:16:59
1820;78;1;tacho_reciclaje;residuo_electronico;707;167;2025-10-15 04:16:59
1821;78;1;residuo_no_reciclable;botella_plastico;22;443;2025-10-15 04:17:00
1822;78;1;residuo_no_reciclable;papel_reciclable;204;211;2025-10-15 04:17:01
1823;78;1;residuo_no_reciclable;residuo_electronico;594;161;2025-10-15 04:17:02
1824;78;1;tacho_reciclaje;botella_plastico;460;357;2025-10-15 04:17:02
1825;78;1;residuo_no_reciclable;botella_plastico;1039;527;2025-10-15 04:17:03
1826;78;1;residuo_no_reciclable;botella_vidrio;935;232;2025-10-15 04:17:05
1827;78;1;tacho_reciclaje;residuo_electronico;76;380;2025-10-15 04:17:05
1828;78;1;tacho_reciclaje;residuo_electronico;222;345;2025-10-15 04:17:06
1829;78;1;tacho_reciclaje;residuo_electronico;182;209;2025-10-15 04:17:07
1830;78;1;residuo_no_reciclable;botella_plastico;159;557;2025-10-15 04:17:08
1831;78;1;tacho_reciclaje;residuo_electronico;609;260;2025-10-15 04:17:08
1832;78;1;residuo_no_reciclable;botella_plastico;52;620;2025-10-15 04:17:08
1833;78;1;tacho_reciclaje;residuo_electronico;583;383;2025-10-15 04:17:08
1834;78;1;tacho_reciclaje;botella_vidrio;644;510;2025-10-15 04:17:08
1835;78;1;residuo_no_reciclable;botella_plastico;1001;252;2025-10-15 04:17:11
1836;78;1;tacho_reciclaje;papel_reciclable;1159;124;2025-10-15 04:17:13
1837;78;1;tacho_reciclaje;botella_vidrio;756;602;2025-10-15 04:17:15
1838;78;1;tacho_reciclaje;papel_reciclable;502;459;2025-10-15 04:17:16
1839;78;1;tacho_reciclaje;residuo_electronico;513;373;2025-10-15 04:17:16
1840;78;1;tacho_reciclaje;botella_plastico;618;376;2025-10-15 04:17:17
1841;78;1;tacho_reciclaje;botella_vidrio;484;411;2025-10-15 04:17:17
1842;78;1;tacho_reciclaje;papel_reciclable;1059;495;2025-10-15 04:17:19
1843;78;1;residuo_no_reciclable;residuo_electronico;1182;386;2025-10-15 04:17:20
1844;78;1;tacho_reciclaje;botella_plastico;315;309;2025-10-15 04:17:20
1845;78;1;tacho_reciclaje;botella_vidrio;63;160;2025-10-15 04:17:21
1846;78;1;residuo_no_reciclable;botella_vidrio;472;330;2025-10-15 04:17:23
1847;78;1;tacho_reciclaje;residuo_electronico;445;437;2025-10-15 04:17:23
1848;78;1;tacho_reciclaje;botella_vidrio;458;581;2025-10-15 04:17:23
1849;78;1;tacho_reciclaje;botella_vidrio;822;401;2025-10-15 04:17:25
1850;78;1;tacho_reciclaje;residuo_electronico;1218;410;2025-10-15 04:17:26
1851;78;1;tacho_reciclaje;papel_reciclable;798;486;2025-10-15 04:17:28
1852;78;1;residuo_no_reciclable;botella_vidrio;1169;158;2025-10-15 04:17:28
1853;78;1;residuo_no_reciclable;papel_reciclable;1102;227;2025-10-15 04:17:29
1854;78;1;tacho_reciclaje;papel_reciclable;338;132;2025-10-15 04:17:29
1855;78;1;tacho_reciclaje;residuo_electronico;467;122;2025-10-15 04:17:30
1856;78;1;tacho_reciclaje;papel_reciclable;581;149;2025-10-15 04:17:31
1857;78;1;tacho_reciclaje;residuo_electronico;689;488;2025-10-15 04:17:32
1858;78;1;tacho_reciclaje;residuo_electronico;1163;558;2025-10-15 04:17:34
1859;78;1;tacho_reciclaje;botella_vidrio;1047;168;2025-10-15 04:17:35
1860;78;1;tacho_reciclaje;botella_plastico;22;375;2025-10-15 04:17:36
1861;78;1;tacho_reciclaje;botella_vidrio;21;348;2025-10-15 04:17:37
1862;78;1;residuo_no_reciclable;residuo_electronico;803;307;2025-10-15 04:17:38
1863;78;1;tacho_reciclaje;botella_vidrio;199;315;2025-10-15 04:17:38
1864;78;1;tacho_reciclaje;papel_reciclable;235;340;2025-10-15 04:17:38
1865;78;1;residuo_no_reciclable;papel_reciclable;300;447;2025-10-15 04:17:40
1866;78;1;tacho_reciclaje;residuo_electronico;1063;293;2025-10-15 04:17:40
1867;78;1;tacho_reciclaje;botella_vidrio;1134;281;2025-10-15 04:17:40
1868;78;1;tacho_reciclaje;papel_reciclable;898;459;2025-10-15 04:17:42
1869;78;1;tacho_reciclaje;residuo_electronico;861;382;2025-10-15 04:17:42
1870;78;1;residuo_no_reciclable;botella_plastico;1103;444;2025-10-15 04:17:44
1871;78;1;residuo_no_reciclable;residuo_electronico;1109;273;2025-10-15 04:17:45
1872;78;1;tacho_reciclaje;botella_vidrio;617;530;2025-10-15 04:17:45
1873;78;1;tacho_reciclaje;botella_plastico;760;343;2025-10-15 04:17:45
1874;78;1;residuo_no_reciclable;botella_plastico;835;190;2025-10-15 04:17:46
1875;78;1;tacho_reciclaje;botella_vidrio;243;422;2025-10-15 04:17:46
1876;78;1;tacho_reciclaje;residuo_electronico;426;160;2025-10-15 04:17:47
1877;78;1;tacho_reciclaje;botella_vidrio;1130;240;2025-10-15 04:17:48
1878;78;1;residuo_no_reciclable;papel_reciclable;196;538;2025-10-15 04:17:48
1879;78;1;tacho_reciclaje;botella_plastico;854;618;2025-10-15 04:17:49
1880;78;1;tacho_reciclaje;botella_vidrio;778;576;2025-10-15 04:17:49
1881;78;1;residuo_no_reciclable;botella_plastico;185;152;2025-10-15 04:17:49
1882;78;1;tacho_reciclaje;residuo_electronico;673;472;2025-10-15 04:17:49
1883;78;1;tacho_reciclaje;papel_reciclable;1100;139;2025-10-15 04:17:50
1884;79;1;residuo_no_reciclable;botella_vidrio;650;304;2025-10-15 14:33:06
1885;79;1;residuo_no_reciclable;papel_reciclable;453;424;2025-10-15 14:33:10
1886;79;1;residuo_no_reciclable;residuo_electronico;396;425;2025-10-15 14:33:10
1887;79;1;residuo_no_reciclable;papel_reciclable;380;137;2025-10-15 14:33:13
1888;79;1;residuo_no_reciclable;botella_vidrio;250;365;2025-10-15 14:33:19
1889;79;1;residuo_no_reciclable;botella_vidrio;226;472;2025-10-15 14:33:21
1890;79;1;residuo_no_reciclable;papel_reciclable;1222;435;2025-10-15 14:33:24
1891;79;1;residuo_no_reciclable;residuo_electronico;665;345;2025-10-15 14:33:26
1892;79;1;residuo_no_reciclable;botella_vidrio;489;100;2025-10-15 14:33:26
1893;80;1;residuo_no_reciclable;papel_reciclable;565;46;2025-10-15 14:33:48
1894;80;1;residuo_no_reciclable;papel_reciclable;1006;256;2025-10-15 14:33:58
1895;81;1;residuo_no_reciclable;botella_plastico;15;404;2025-10-15 14:36:03
1896;81;1;residuo_no_reciclable;residuo_electronico;354;531;2025-10-15 14:36:04
1897;81;1;residuo_no_reciclable;botella_vidrio;1009;183;2025-10-15 14:36:14
1898;81;1;residuo_no_reciclable;papel_reciclable;1004;190;2025-10-15 14:36:14
1899;81;1;residuo_no_reciclable;residuo_electronico;1047;201;2025-10-15 14:36:14
1900;81;1;residuo_no_reciclable;residuo_electronico;1099;256;2025-10-15 14:36:16
1901;81;1;residuo_no_reciclable;residuo_electronico;953;343;2025-10-15 14:36:16
1902;81;1;residuo_no_reciclable;botella_plastico;125;152;2025-10-15 14:36:19
1903;81;1;residuo_no_reciclable;papel_reciclable;428;122;2025-10-15 14:36:20
1904;81;1;residuo_no_reciclable;residuo_electronico;590;174;2025-10-15 14:36:25
1905;81;1;residuo_no_reciclable;botella_vidrio;550;275;2025-10-15 14:36:28
1906;81;1;residuo_no_reciclable;botella_vidrio;1037;282;2025-10-15 14:36:30
1907;81;1;residuo_no_reciclable;botella_vidrio;1124;471;2025-10-15 14:36:31
1908;83;1;residuo_no_reciclable;papel_reciclable;364;50;2025-10-15 14:47:21
1909;83;1;residuo_no_reciclable;residuo_electronico;162;151;2025-10-15 14:47:22
1910;83;1;residuo_no_reciclable;botella_vidrio;572;330;2025-10-15 14:47:25
1911;83;1;residuo_no_reciclable;botella_vidrio;603;370;2025-10-15 14:47:25
1912;83;1;residuo_no_reciclable;botella_vidrio;603;370;2025-10-15 14:47:25
1913;83;1;residuo_no_reciclable;papel_reciclable;805;109;2025-10-15 14:47:25
1914;84;1;residuo_no_reciclable;botella_vidrio;383;116;2025-10-15 14:50:56
1915;84;1;residuo_no_reciclable;botella_vidrio;121;374;2025-10-15 14:50:57
1916;84;1;residuo_no_reciclable;papel_reciclable;39;406;2025-10-15 14:50:57
1917;84;1;residuo_no_reciclable;botella_plastico;25;526;2025-10-15 14:50:57
1918;84;1;residuo_no_reciclable;papel_reciclable;322;547;2025-10-15 14:50:58
1919;84;1;residuo_no_reciclable;residuo_electronico;1021;109;2025-10-15 14:51:01
1920;84;1;residuo_no_reciclable;botella_plastico;1072;590;2025-10-15 14:51:02
1921;85;1;residuo_no_reciclable;papel_reciclable;250;530;2025-10-15 14:51:35
1922;85;1;residuo_no_reciclable;residuo_electronico;538;223;2025-10-15 14:51:38
1923;85;1;residuo_no_reciclable;papel_reciclable;964;564;2025-10-15 14:51:39
1924;85;1;residuo_no_reciclable;papel_reciclable;1169;466;2025-10-15 14:51:40
1925;85;1;residuo_no_reciclable;botella_vidrio;841;76;2025-10-15 14:51:42
1926;85;1;residuo_no_reciclable;residuo_electronico;147;561;2025-10-15 14:51:44
1927;85;1;residuo_no_reciclable;residuo_electronico;715;120;2025-10-15 14:51:50
1928;85;1;residuo_no_reciclable;residuo_electronico;857;222;2025-10-15 14:51:55
